Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2012-07-31,117.09156106,159.88509184,120.1205253,125.85480067,133.03465632,118.9662614,131.10433127,138.5075192,124.26042899,95.061829081,195.66653842,127.1174129,107.29168638,106.2172916,122.43324655,120.7447029,119.2324176,138.41522447,143.01637785,159.00322831,130.69910092,79.255281082,115.10255399,119.57150784,113.79785004,152.57415488,118.74725615,91.614303219,125.5333052,144.61568154,134.97966629,148.64173466,115.07941835,174.17770087,98.546342956,131.6189797,133.48109752,145.62795195,136.69797489,116.87021609,136.97877647,121.53849713,132.49955067,126.2111248,158.39331245,158.27371829,132.76399344,131.86359888,115.24682401,166.71497726
2012-08-31,116.65562359,159.78902987,121.8327406,125.47524708,134.38401253,119.25860476,130.57678825,139.0743153,125.11554157,95.478263869,196.49395288,127.86924996,106.71777963,106.38497308,122.21192281,120.67660769,119.17992417,138.43522124,143.26572123,159.11150278,130.47710654,79.542815336,115.20753961,119.89646812,113.59494148,153.16872833,118.5698962,93.059407333,125.61640964,144.48355434,135.38599575,148.4674382,114.99128715,175.95460559,98.101310227,132.01604546,134.28266981,144.82054848,136.66383949,117.35556984,137.41995146,121.78157086,132.54475961,126.80547667,158.35555659,158.35821631,133.21948768,132.19593119,114.86477409,166.74679393
2012-09-30,116.21772172,159.34358194,123.17648181,124.8020315,136.12715827,119.20798966,129.61246924,139.52236659,125.95455213,95.517482414,197.82370797,128.17020607,106.04921549,106.52455459,121.75689719,120.18596044,118.77647621,138.26409479,143.41363847,159.02839226,129.96395621,79.798517017,114.98405805,119.89535429,113.27006459,153.72769844,118.41162775,94.386082329,125.32193528,144.04855378,135.19877061,148.00256624,114.93206514,177.45526064,97.496982801,132.32294793,134.99817923,144.03120899,136.57837453,117.19983452,137.69361174,121.97975135,132.46542656,127.34423683,157.90608616,158.34801285,133.70969776,132.46927881,114.01964813,166.5391628
2012-10-31,115.7807929,158.99418132,124.49307338,124.49255239,137.91061642,119.11728134,128.96743705,139.74297807,126.54608114,95.71545922,199.2434574,128.00832804,105.55344484,106.38469581,121.20622148,119.61788414,118.23108298,138.11126394,143.58099833,158.86079097,129.56274825,79.822174097,114.8540161,119.56273996,112.92965367,153.99656963,118.3553407,95.667905579,124.75382589,143.78638336,134.58657143,147.46543539,114.7972306,178.25913438,96.919958932,132.30522411,135.33264225,143.78318857,136.58021566,116.413352,137.98544201,122.0873511,132.70136943,127.79462365,157.33387604,158.34178789,133.9245454,132.68672957,112.96008178,166.09704204
2012-11-30,115.55879713,158.71633046,125.46200065,124.67238107,139.0140897,119.30715655,128.42371164,139.67426156,127.1846257,96.094820702,200.353274,127.41489581,105.05613541,105.77721717,120.51879592,119.04882194,117.86657679,138.15704568,143.7537057,158.68882659,129.43061311,79.686396616,114.44105124,119.13852985,112.44218756,153.93960282,118.1736948,96.952015291,124.13615724,143.59891217,133.92972964,146.96560531,114.65792735,178.35755385,96.060567524,131.95983878,135.3428862,143.72562201,136.75516782,115.40838814,138.2509088,121.94035294,132.95179464,128.06793119,157.00529018,157.78812677,133.66876878,132.74929991,111.92546736,165.54114073
2012-12-31,115.58386585,158.48067201,126.0985969,125.17186027,139.83001544,119.6704394,127.48778477,139.34541486,127.81508448,96.330689427,201.31823647,126.868249,104.21073895,104.99380251,119.84810659,118.56506776,117.5678625,138.66932252,143.88226626,158.66327771,129.26090612,79.474574449,113.6639304,118.98949518,111.82556052,153.84724956,117.91610666,98.318534543,123.70337107,142.84584721,133.42762537,146.57846736,114.31835587,178.29145987,95.062030706,131.53096386,135.49693533,143.30376359,136.87894391,114.62575971,138.41737674,121.67337533,133.16969834,128.2961026,156.92329147,156.86094537,133.6183177,132.6872438,111.00966982,165.11144942
2013-01-31,115.6638704,158.41535715,127.00750602,125.84174409,141.59307995,120.42733053,126.55060065,138.85833051,128.7296293,96.705451227,202.41125004,127.00432092,103.58572237,104.56666151,119.5734252,118.31982488,117.25777438,139.48907258,143.88590247,158.88298739,129.28207625,79.508241824,113.28574934,119.31344784,111.54025344,153.98677338,117.91408977,100.11362867,123.77689026,141.90141069,133.3304372,146.50897306,114.12370849,178.47115758,94.560007922,131.6033682,136.17692403,142.63570373,136.79764144,114.44991736,138.68607691,121.5703498,133.5374696,128.92795314,156.92290179,156.68521185,134.48276022,132.55011093,110.60478227,165.06976391
2013-02-28,116.02190926,158.76108085,128.77901155,126.48800114,144.62991413,122.02184468,126.50760198,138.52732982,130.72418288,97.777147541,203.91713272,128.13852888,104.10342378,104.89006743,120.0756061,118.56929248,117.25301494,140.17871974,143.82315786,159.62286456,130.06819196,80.401620033,113.87738262,120.06061555,112.09234032,154.68685503,118.34072493,102.52586155,124.30430836,141.66264028,133.79769418,146.55605001,114.7961894,179.17887815,95.025467404,132.28144342,137.83926143,142.81321005,136.8772346,115.09586376,139.21576995,122.1285703,134.25730201,130.46742942,156.98787855,157.85987999,136.23310071,132.45364807,110.97819854,165.6049712
2013-03-31,116.92651761,159.83109294,131.33274868,127.10148862,148.65041976,124.15112586,127.72340375,138.7305215,133.18914051,99.570790424,206.05686304,130.17889571,106.0061939,105.99363704,121.30383348,119.49681161,117.87404559,140.78414565,144.05085818,161.29670442,131.54080993,82.125830521,115.60143778,121.00287476,113.29993514,156.05857653,119.26493139,105.50727059,125.28019608,142.57858959,134.67737992,146.5831271,116.40201694,180.6785925,96.389928793,133.32404466,140.7405377,144.14235236,137.59727343,116.45405159,139.96504599,123.31490681,135.73243678,132.8876493,157.28494592,159.97896031,138.51967146,132.60377436,112.30600295,166.90852219
2013-04-30,118.14356296,161.63302544,133.95914863,127.83274554,152.78220392,126.30759246,129.69317247,139.8040275,135.52805283,101.85651614,208.81271296,132.78557288,108.61453671,107.41816581,122.88353517,121.06426643,119.23834006,141.88181534,144.74661097,163.91266501,133.65910537,84.284775362,118.36904658,121.86038875,114.98133129,157.929852,120.49673348,108.90314025,126.91414655,144.39560822,135.84779551,147.26803176,118.24414704,182.77077046,98.426438777,134.48092715,144.10606266,145.86927091,139.03867468,118.20133822,141.07476156,124.77913429,137.89487135,135.68524251,157.962701,162.46921585,141.08892665,133.06234134,114.40114095,168.94384127
2013-05-31,119.40914066,163.58458593,136.39897547,128.5977754,156.41394731,128.35048466,131.57991779,141.8123588,137.92055776,104.36867266,211.67464654,135.43022417,111.0080239,109.06052329,124.44473232,122.91778483,120.8702147,143.59944023,145.67517203,166.52658055,136.06284751,86.358680092,121.42955686,122.57777105,117.11453074,159.95434316,121.75784889,112.23894225,128.87049129,146.67336665,137.14811364,148.83481149,119.70963559,185.1013195,100.5969381,135.6169182,146.9474997,147.39639839,140.83282271,119.71266704,142.57855979,126.33315913,140.21479008,138.24019047,158.91541571,164.85345375,143.67560395,133.76816076,116.69488815,171.04419102
2013-06-30,120.58846247,164.97440333,138.78277994,129.05077109,159.85021973,130.04567673,133.04216792,144.04503271,139.82909565,106.40554277,214.17345856,137.6414562,112.94583765,110.65325096,125.77277193,124.40277568,122.13186528,145.05779694,146.58072691,168.31114799,138.11061846,88.155568277,124.03747223,123.07651223,119.24985505,161.8276119,122.89807025,114.94104308,130.63035934,148.80906707,138.16855223,150.98243747,120.73010984,187.62726832,102.08583671,136.63735672,149.32015489,148.93790082,142.66051558,120.856463,143.92319848,127.62527826,141.93646148,140.28393741,159.98772017,166.626989,145.97776537,134.64228412,118.80677616,172.60173955
2013-07-31,121.23153474,165.50136338,140.72311366,128.99618117,162.80794235,131.19367212,133.95688117,145.70616388,141.29548717,107.47157223,216.11717394,139.36485953,114.23584732,111.58259736,126.56108921,125.22445934,122.72773662,145.53240002,147.3808994,169.05644712,139.47698848,89.563799937,125.71563782,123.20905839,120.48292211,163.15710519,123.74008616,117.0807708,131.93669338,149.99868092,138.46737698,152.80797951,121.40912109,190.03898105,102.76028489,137.18226072,151.26914253,150.07445982,144.19161274,121.73159919,144.68650408,128.36984211,142.88300248,141.57558898,161.04203714,167.55823221,147.70141736,135.53095854,120.09570525,173.57799403
2013-08-31,121.23259618,165.35002435,141.78172678,128.5511938,164.64445072,131.52037016,134.05002961,146.55309116,142.6281611,108.05818579,217.43047557,140.44764599,114.69581305,111.71547042,126.6896913,125.54365196,122.88363322,145.31240862,147.94839204,168.88710808,139.99093931,90.117241552,126.25992042,123.08974226,120.52485419,163.75364309,124.10862868,118.95694679,132.5042268,150.23691291,138.03273807,153.37459911,121.56035903,191.91084226,102.83382032,137.14646442,152.2026247,149.92457359,144.82830323,122.14420349,145.05186953,128.74122615,143.41913641,142.09776815,161.73922261,167.6189845,148.31083628,136.25802183,120.47501152,174.07646985
2013-09-30,120.82391118,164.79377154,142.4685278,127.9945181,165.76426399,131.14297562,133.34364277,146.72103104,143.56559425,108.71237549,218.43614026,140.57824719,114.27837364,111.46676296,126.48728328,125.2122692,122.78243659,144.84395984,148.04670295,168.6890261,139.83181885,90.131186272,125.89286881,122.81298443,120.08697179,163.66512002,124.18934363,120.44234366,132.20220698,150.0209587,137.3935491,152.96280548,121.06307413,192.99561775,102.51962039,136.79620594,152.45476087,149.36348356,144.3740919,121.97445708,145.28091658,128.93906907,143.83911815,142.21563653,161.93124371,167.02548844,148.12190958,136.75382884,120.16075821,174.09301784
2013-10-31,120.06265807,164.14861743,143.07928004,127.50283632,166.24507064,130.78945897,132.15909034,146.27590771,144.28892913,109.30845229,219.33503362,139.81444774,113.84773039,111.13083966,126.27461011,124.27771894,122.4840566,144.22418482,147.61744408,168.55561611,139.50209261,89.957460839,125.31233359,122.43913725,119.49214237,162.85046454,123.99698403,121.44375882,131.35793214,150.05219806,136.74342525,152.37125418,120.62911134,193.27440964,101.77843039,136.34546359,152.26393708,148.91560889,143.46160819,121.32742349,145.4449246,128.88328859,144.1442888,141.94323317,161.53442415,166.15176156,147.54772631,137.06113092,119.27108725,173.72773184
2013-11-30,119.43777577,163.66715639,143.29907845,127.26383593,166.32155007,130.64336255,130.74855853,145.37643586,145.12868668,109.57059637,220.12704572,138.64455829,113.43001619,110.4280251,126.03355532,123.39294291,122.05242605,143.78261228,146.88847735,167.93285621,139.15249948,89.654312375,124.5839241,122.16849991,118.91726005,161.86400218,123.42334217,122.09706558,130.49619667,149.89374574,136.04894964,151.88482022,120.44678832,192.92207137,100.61317368,136.04468191,151.67433148,147.90650886,142.62514185,120.58579531,145.45703324,128.67942661,144.36003206,141.39526558,160.47865696,165.20597082,146.51574491,137.15412464,118.17228847,173.36284666
2013-12-31,119.37656396,163.42647747,143.37321407,127.29146546,166.77862145,130.68118718,129.41568535,144.52634058,145.30263445,109.53970923,220.88940446,137.8949966,112.59345061,109.50166005,125.58588648,122.74205886,121.41226763,143.64000309,146.20814074,167.05130535,138.84357691,89.319522902,123.43104622,122.01931945,118.26844474,161.60423007,122.86507167,122.60698454,130.09333913,148.99488697,135.60717483,151.46502131,120.07252159,192.45086338,99.794998087,135.89377352,151.34809247,146.64648094,142.14561788,119.92278261,145.27050649,128.41313833,144.76112763,141.00250936,159.2566708,164.66593622,145.65312739,137.03852341,117.09311142,173.17484324
2014-01-31,119.90373464,163.49347265,143.88633385,127.43134656,167.90008457,131.215244,128.76659021,144.14557091,144.76712022,109.4729642,221.77498277,138.0625267,112.25534735,108.91899227,125.14911344,122.43000342,120.9480888,143.91896034,145.81516068,166.54615938,138.66661888,89.082067067,122.65090644,122.00433392,117.75886696,162.27856576,122.73519733,123.08432343,130.32384437,148.2839761,135.65636125,151.29239684,119.92313374,192.6800936,99.708258439,135.78371359,151.88439882,145.97291721,142.19342765,119.8652081,145.12029505,128.32342558,145.18576234,141.08384699,158.53578993,164.65797996,145.74965942,136.85661344,116.38455152,173.24726703
2014-02-28,120.72576169,164.13011237,144.66545902,127.70182512,169.77591521,132.59391109,128.82079025,144.30822757,145.25569426,109.73428958,222.89068197,139.05257897,112.74747077,109.00226255,125.13884189,122.90233141,121.23964792,144.63692615,145.9813738,166.78885902,138.96603053,89.512533057,123.25670106,122.26569544,118.21996538,163.43592399,123.30050613,123.84522336,130.9621945,148.13302965,136.10642843,151.26828932,120.16574223,193.77507019,100.28092737,136.04637993,153.58259351,146.31600842,142.7310242,120.71344411,145.33955099,129.01675666,146.06532908,141.902076,158.51778261,165.49027433,147.16872956,136.78443119,116.69376887,173.78687576
2014-03-31,121.51150398,165.38795691,145.45593874,127.99206993,172.00930939,134.73279446,129.38201032,144.94991336,147.177886,110.8810467,224.17717209,140.68196285,113.99006061,110.01685694,125.75400402,124.31905008,122.41567949,145.35053672,146.86281929,167.85303419,140.22872588,90.773641905,125.17642103,122.85964957,119.52821468,164.74713548,124.42897721,125.08256474,131.92497041,148.65030273,136.91476035,151.58124033,120.77282597,195.46382199,101.62581463,137.08276315,155.80885351,147.46339416,143.76486546,121.86236913,146.04702107,130.44552889,147.82443363,143.38718249,159.12515573,167.27068828,149.73997807,137.05043225,118.11558889,174.74603827
2014-04-30,122.25885512,166.81465548,146.36464937,128.38077058,173.95390715,136.93590374,130.59589323,146.12912063,149.23406442,112.49421226,225.79033362,142.66298826,115.87731059,111.71428351,126.98388607,126.21252476,123.96115535,146.0021946,148.09859192,169.77878252,142.23672607,92.368654355,127.50917909,123.80476778,120.94494932,166.24964142,125.68196849,126.58671159,133.15303658,149.73439263,137.99202443,152.66056945,121.88185939,197.46337455,103.30619183,138.63189892,157.60685225,149.13988604,145.19981353,123.06740876,147.03355469,132.02081647,149.83546526,144.91580138,160.30213885,169.19364961,152.48178656,137.73204693,119.83712829,175.98000803
2014-05-31,122.99009319,168.13350439,147.20806094,128.94716629,175.3255714,138.75309687,132.42971512,147.57065922,150.85574749,113.89524599,227.68716962,144.46544414,117.82416061,113.45116064,128.51042039,127.97824066,125.21683739,146.66112665,149.46529447,171.81649053,144.26391604,93.933245604,129.36943732,124.83302193,122.19169475,167.98968138,126.85670121,128.25977084,134.64426123,151.26688631,138.99182287,154.07662452,123.11401725,199.60045827,104.714875,139.92989993,159.08590866,150.96683534,146.84061938,124.53571863,148.00056351,133.198633,151.57438287,146.03324285,161.71404472,170.70998981,154.57627243,138.67607285,121.41501778,177.34635671
2014-06-30,123.74392534,169.21607867,147.83531343,129.55441601,176.49518538,139.89592231,133.835352,148.86594297,152.12068635,115.20877397,229.34204886,145.55667932,119.23713734,114.78510997,129.71514114,129.28701145,125.98999298,147.37191441,150.76824024,172.68435808,145.60231218,95.345984058,130.41879293,125.46258136,123.25826374,169.66115411,127.79040618,130.06041642,136.15954605,152.89440867,139.67529165,155.28206974,123.8635708,201.84403494,105.82180622,140.72326762,160.66812956,152.32113458,148.34720131,125.90231166,148.70608963,133.94672953,152.96250183,146.68613262,162.79480323,171.69191767,156.17009351,139.70725876,122.60824938,178.48322654
2014-07-31,124.38825924,169.88914898,148.06043666,130.2540257,177.58017167,140.39699996,133.87505347,149.83216398,152.75171157,116.01989998,230.29973748,145.94966187,119.81980157,115.35037233,130.23332059,129.87250616,126.04966333,148.1493427,151.53885432,172.09161716,146.04861218,96.367530831,130.76313769,125.77160974,123.87726693,170.94360125,128.24965716,131.64815285,137.16617231,153.42363839,139.89959887,155.94029652,124.25302034,203.8450909,106.49906547,141.22450535,161.7314658,153.02954603,149.3826411,126.54914118,149.11294587,134.27565449,153.88184612,146.96180772,163.08339828,171.87952696,157.32536837,140.76746401,123.21936185,179.08734343
2014-08-31,124.59316858,170.00699677,147.82112133,130.95031205,178.03864032,140.86158343,133.0989522,150.36575804,153.01596964,116.17753002,230.75009479,145.99992452,119.3711647,115.0664934,130.03379613,129.73949221,125.5650246,148.72727292,151.59075893,171.00884754,145.81169988,96.997446295,130.60842782,125.92838456,123.84542322,171.74315907,128.28786969,132.55795525,137.49534341,152.7274137,139.68960169,155.91899209,124.4309843,205.00540212,106.656243,141.6420301,161.67119906,152.72011515,149.80610154,126.48939982,149.39218431,134.17504756,154.5628579,147.0144182,162.42827316,171.36182294,157.51399065,141.73102637,123.23551927,179.26016341
2014-09-30,124.14130596,169.56613426,147.67769034,131.24382496,178.0951393,141.40085851,132.27273151,150.3041775,153.64673114,116.12727883,231.02118737,145.63842865,118.45311212,114.48804876,129.32987176,129.17212362,125.07464999,148.77659855,150.9440765,170.57492625,145.40843056,97.006305214,129.97219985,125.86622407,123.57592535,172.05100765,128.01364251,132.92365395,137.18087837,151.62232527,139.32923362,155.63609206,124.25838525,205.49243613,106.46648551,142.13707769,161.18940736,151.5883568,149.8242731,126.13996277,149.62605962,134.20182415,155.07918833,146.94880671,161.06114086,170.58936342,156.99322165,142.28839619,122.87299073,179.32559708
2014-10-31,123.3722099,168.7692703,148.27457972,131.05394085,178.14846671,141.97217,131.63542741,149.61938101,154.31704472,116.12926145,231.25379226,145.03309178,117.66500513,113.96690785,128.67096018,128.64967015,124.8625157,148.45890465,149.97870438,170.52245546,145.0791567,96.513998855,129.10840641,125.72160579,123.32513252,171.69290166,127.69515084,133.1911917,136.45020988,151.07943365,138.93142421,155.3305624,124.10044237,205.68400831,106.13982414,142.54361763,161.34745555,150.51388497,149.56467149,125.71804375,149.88212039,134.39516122,155.38331962,146.69895973,159.40331564,169.97533735,156.77711528,142.06529318,122.33329889,179.55111322
2014-11-30,122.87538219,167.89793401,149.33151876,130.4702824,178.22422474,142.52900548,130.85216149,148.77383605,154.70995804,115.94003154,231.59377028,144.4716315,116.83314112,113.46308944,128.11360859,128.3697151,124.907171,147.97905981,149.02253809,169.71707307,144.58798465,95.986313394,128.04411235,125.53212909,122.76822166,170.61510016,127.57507638,133.56100389,135.59191419,151.18613733,138.55202391,154.66391354,123.95163355,205.64694971,105.52199067,142.66260026,161.76274252,149.73305693,148.99670438,125.23813157,150.01728279,134.21529591,155.80305949,146.39170504,157.98908846,169.57943454,157.1206375,141.1733261,121.43439396,179.86893335
